,repo_id,repo_name,data_collection_date,event_type,event_datetime,contributor_name
2002306,25859,llvm-project,2023-02-28 16:46:00,commit,2019-05-05 13:59:22-05:00,LebedevRI
2003440,25859,llvm-project,2023-02-28 16:46:00,commit,2019-03-29 06:36:08-05:00,LebedevRI
2005019,25859,llvm-project,2023-02-28 16:46:00,commit,2015-09-14 15:16:34-05:00,tfiala
2012341,25859,llvm-project,2023-02-28 16:46:00,commit,2019-03-20 12:37:23-05:00,Sterling-Augustine
2014214,25859,llvm-project,2023-02-28 16:46:00,commit,2017-10-09 11:52:12-05:00,ilya-biryukov
2017346,25939,ompi,2023-02-28 16:46:00,commit,2004-09-29 07:41:55-05:00,edgargabriel
2025303,25859,llvm-project,2023-02-28 16:46:00,commit,2012-01-23 22:58:56-06:00,asl
2026833,25859,llvm-project,2023-02-28 16:46:00,commit,2013-12-20 23:20:36-06:00,jasonmolenda
2032082,25859,llvm-project,2023-02-28 16:46:00,commit,2013-02-05 23:59:33-06:00,nlewycky
2035496,25859,llvm-project,2023-02-28 16:46:00,commit,2010-06-08 21:20:01-05:00,masteranca
2035667,25859,llvm-project,2023-02-28 16:46:00,commit,2010-04-24 16:23:59-05:00,masteranca
2039446,25859,llvm-project,2023-02-28 16:46:00,commit,2018-09-14 11:48:47-05:00,jh7370
2043040,25859,llvm-project,2023-02-28 16:46:00,commit,2015-08-17 05:03:27-05:00,alexfh
2048084,25859,llvm-project,2023-02-28 16:46:00,commit,2010-07-13 17:35:05-05:00,nlewycky
2052503,25859,llvm-project,2023-02-28 16:46:00,commit,2016-10-13 21:32:54-05:00,EricWF
2070650,25859,llvm-project,2023-02-28 16:46:00,commit,2016-03-21 14:37:30-05:00,rnk
2071217,25859,llvm-project,2023-02-28 16:46:00,commit,2015-08-14 12:39:48-05:00,rnk
2074717,25859,llvm-project,2023-02-28 16:46:00,commit,2018-10-02 12:31:43-05:00,rnk
2079868,25859,llvm-project,2023-02-28 16:46:00,commit,2018-08-31 04:35:33-05:00,krytarowski
2086494,25859,llvm-project,2023-02-28 16:46:00,commit,2013-08-05 01:17:21-05:00,topperc
2087322,25859,llvm-project,2023-02-28 16:46:00,commit,2017-03-28 00:32:48-05:00,topperc
2087680,25859,llvm-project,2023-02-28 16:46:00,commit,2013-08-06 00:41:22-05:00,topperc
2101010,25859,llvm-project,2023-02-28 16:46:00,commit,2019-07-12 14:54:36-05:00,jkorous-apple
2102422,25859,llvm-project,2023-02-28 16:46:00,commit,2017-11-18 22:12:35-06:00,topperc
2103408,25859,llvm-project,2023-02-28 16:46:00,commit,2019-02-13 14:12:41-06:00,topperc
2105851,25859,llvm-project,2023-02-28 16:46:00,commit,2017-10-07 12:07:48-05:00,topperc
2106742,25859,llvm-project,2023-02-28 16:46:00,commit,2014-06-24 11:01:53-05:00,majnemer
2109143,25952,yt,2023-02-28 16:46:00,commit,2013-05-09 02:17:28-05:00,ngoldbaum
2109867,25892,boinc,2023-02-28 16:46:00,commit,2014-04-24 11:41:59-05:00,davidpanderson
2114077,25886,mplhep,2023-02-28 16:46:00,commit,2021-01-08 16:46:01-06:00,actions-user
2114187,25886,mplhep,2023-02-28 16:46:00,commit,2021-06-07 18:35:41-05:00,actions-user
2123677,26045,dealii,2023-02-28 16:46:00,commit,2008-02-26 21:08:36-06:00,bangerth
2127630,25952,yt,2023-02-28 16:46:00,commit,2020-05-29 12:15:31-05:00,matthewturk
2133790,26045,dealii,2023-02-28 16:46:00,commit,2010-09-07 18:03:21-05:00,bangerth
2134325,25859,llvm-project,2023-02-28 16:46:00,commit,2016-11-24 08:46:55-06:00,RKSimon
2134811,26045,dealii,2023-02-28 16:46:00,commit,2005-05-02 17:29:29-05:00,bangerth
2137252,26045,dealii,2023-02-28 16:46:00,commit,2014-01-24 22:11:46-06:00,bangerth
2139825,26045,dealii,2023-02-28 16:46:00,commit,2001-03-30 00:39:37-06:00,bangerth
2142330,26045,dealii,2023-02-28 16:46:00,commit,2010-12-06 21:50:32-06:00,bangerth
2145597,26069,Trilinos,2023-02-28 16:46:00,commit,2006-07-28 13:25:44-05:00,alanw0
2146806,26045,dealii,2023-02-28 16:46:00,commit,2003-05-06 11:03:19-05:00,bangerth
2155439,26045,dealii,2023-02-28 16:46:00,commit,2006-08-25 10:50:19-05:00,bangerth
2157625,26045,dealii,2023-02-28 16:46:00,commit,2006-02-23 14:43:10-06:00,bangerth
2159272,26069,Trilinos,2023-02-28 16:46:00,commit,2007-05-30 12:06:47-05:00,wfspotz
2159809,26045,dealii,2023-02-28 16:46:00,commit,2007-11-04 22:05:53-06:00,bangerth
2160413,26045,dealii,2023-02-28 16:46:00,commit,2003-07-01 15:53:09-05:00,bangerth
2168136,26045,dealii,2023-02-28 16:46:00,commit,2003-09-28 09:31:38-05:00,bangerth
2171152,26069,Trilinos,2023-02-28 16:46:00,commit,2012-04-06 13:34:21-05:00,gdsjaar
2175004,26069,Trilinos,2023-02-28 16:46:00,commit,2004-04-06 11:49:57-05:00,maherou
2178168,25952,yt,2023-02-28 16:46:00,commit,2012-10-15 09:19:16-05:00,matthewturk
2191646,26045,dealii,2023-02-28 16:46:00,commit,2011-10-06 18:39:06-05:00,bangerth
2191859,26045,dealii,2023-02-28 16:46:00,commit,2010-09-07 15:07:55-05:00,bangerth
2191911,26045,dealii,2023-02-28 16:46:00,commit,2014-03-14 21:05:24-05:00,bangerth
2194385,26045,dealii,2023-02-28 16:46:00,commit,2015-04-10 16:21:44-05:00,bangerth
2195224,26045,dealii,2023-02-28 16:46:00,commit,2006-01-14 18:17:08-06:00,bangerth
2195404,26045,dealii,2023-02-28 16:46:00,commit,2010-11-16 09:40:02-06:00,bangerth
2197648,26045,dealii,2023-02-28 16:46:00,commit,2008-05-14 09:54:55-05:00,bangerth
2198602,25859,llvm-project,2023-02-28 16:46:00,commit,2012-12-13 20:13:44-06:00,clayborg
2203756,26045,dealii,2023-02-28 16:46:00,commit,2007-01-17 16:56:28-06:00,bangerth
2204385,25829,superfunpack,2023-02-28 16:46:00,commit,2014-07-23 06:51:17-05:00,Paradigm4Labs
2205188,26045,dealii,2023-02-28 16:46:00,commit,2018-05-15 02:03:26-05:00,bangerth
2207993,26045,dealii,2023-02-28 16:46:00,commit,2016-11-15 22:12:49-06:00,bangerth
2208567,26045,dealii,2023-02-28 16:46:00,commit,2019-08-12 19:17:22-05:00,bangerth
2209867,25952,yt,2023-02-28 16:46:00,commit,2016-01-12 15:52:30-06:00,ngoldbaum
2212206,25859,llvm-project,2023-02-28 16:46:00,commit,2015-02-25 17:48:25-06:00,lvoufo
2217317,25859,llvm-project,2023-02-28 16:46:00,commit,2018-04-13 10:37:56-05:00,RKSimon
2219699,25859,llvm-project,2023-02-28 16:46:00,commit,2018-05-11 10:16:15-05:00,RKSimon
2220707,25859,llvm-project,2023-02-28 16:46:00,commit,2016-06-28 08:24:05-05:00,RKSimon
2222649,25841,aspect,2023-02-28 16:46:00,commit,2017-07-18 13:09:11-05:00,bangerth
2223089,25952,yt,2023-02-28 16:46:00,commit,2016-01-13 19:24:27-06:00,ngoldbaum
2223277,25952,yt,2023-02-28 16:46:00,commit,2014-07-30 14:50:32-05:00,ngoldbaum
2228549,26045,dealii,2023-02-28 16:46:00,commit,2017-04-24 12:20:27-05:00,bangerth
2239937,26045,dealii,2023-02-28 16:46:00,commit,2020-05-26 14:06:10-05:00,bangerth
2240515,26045,dealii,2023-02-28 16:46:00,commit,2017-05-13 21:38:05-05:00,bangerth
2241866,26045,dealii,2023-02-28 16:46:00,commit,2013-04-03 16:29:23-05:00,bangerth
2242358,26045,dealii,2023-02-28 16:46:00,commit,2012-04-13 04:57:42-05:00,bangerth
2254733,26045,dealii,2023-02-28 16:46:00,commit,2014-08-06 01:47:11-05:00,kronbichler
2254970,26045,dealii,2023-02-28 16:46:00,commit,2016-11-07 05:16:26-06:00,kronbichler
2258220,26045,dealii,2023-02-28 16:46:00,commit,2009-01-23 03:32:46-06:00,kronbichler
2260938,25841,aspect,2023-02-28 16:46:00,commit,2021-07-08 12:43:29-05:00,anne-glerum
2264782,26045,dealii,2023-02-28 16:46:00,commit,2022-11-26 08:25:57-06:00,stefanozampini
2268580,25841,aspect,2023-02-28 16:46:00,commit,2017-05-16 21:49:33-05:00,ian-r-rose
2274761,26045,dealii,2023-02-28 16:46:00,commit,2018-08-14 17:27:42-05:00,drwells
2275171,25859,llvm-project,2023-02-28 16:46:00,commit,2015-04-13 19:41:34-05:00,preames
2275709,26045,dealii,2023-02-28 16:46:00,commit,2021-01-14 18:31:13-06:00,drwells
2284509,25859,llvm-project,2023-02-28 16:46:00,commit,2011-12-14 18:29:59-06:00,DougGregor
2287726,25859,llvm-project,2023-02-28 16:46:00,commit,2019-07-18 17:47:18-05:00,lhames
2287943,25841,aspect,2023-02-28 16:46:00,commit,2021-01-07 20:25:20-06:00,tjhei
2295657,25841,aspect,2023-02-28 16:46:00,commit,2021-07-13 11:03:11-05:00,tjhei
2298623,25841,aspect,2023-02-28 16:46:00,commit,2019-05-26 13:55:59-05:00,tjhei
2301195,25841,aspect,2023-02-28 16:46:00,commit,2014-06-06 15:26:47-05:00,tjhei
2324702,25859,llvm-project,2023-02-28 16:46:00,commit,2009-06-01 19:56:07-05:00,echeng8
2325192,25859,llvm-project,2023-02-28 16:46:00,commit,2018-02-13 14:14:26-06:00,sbc100
2337882,25859,llvm-project,2023-02-28 16:46:00,commit,2014-05-21 19:37:03-05:00,atrick
2340913,25892,boinc,2023-02-28 16:46:00,commit,2005-11-07 12:40:08-06:00,romw
2343883,26045,dealii,2023-02-28 16:46:00,commit,2020-07-29 10:44:44-05:00,masterleinad
2346666,26045,dealii,2023-02-28 16:46:00,commit,2021-08-27 02:28:23-05:00,peterrum
2346974,26045,dealii,2023-02-28 16:46:00,commit,2021-09-25 07:14:52-05:00,peterrum
2355603,25859,llvm-project,2023-02-28 16:46:00,commit,2013-09-18 04:46:49-05:00,jgouly
2366881,26069,Trilinos,2023-02-28 16:46:00,commit,2022-09-05 15:56:01-05:00,JacobDomagala
2376053,25862,quda,2023-02-28 16:46:00,commit,2020-04-30 14:19:37-05:00,weinbe2
2376861,25862,quda,2023-02-28 16:46:00,commit,2012-11-06 12:18:59-06:00,justinchiu
2377402,25859,llvm-project,2023-02-28 16:46:00,commit,2007-10-10 13:11:16-05:00,tkremenek
2381876,25862,quda,2023-02-28 16:46:00,commit,2011-06-30 12:22:29-05:00,gshi
2387651,25859,llvm-project,2023-02-28 16:46:00,commit,2009-01-05 14:47:56-06:00,CunningBaldrick
2388061,25859,llvm-project,2023-02-28 16:46:00,commit,2019-02-09 05:34:59-06:00,GeorgiiR
2390003,25859,llvm-project,2023-02-28 16:46:00,commit,2010-06-28 15:55:57-05:00,johnnychen94
2390771,25831,cp2k,2023-02-28 16:46:00,commit,2019-05-21 14:44:54-05:00,hfp
2392453,25859,llvm-project,2023-02-28 16:46:00,commit,2017-02-28 16:01:26-06:00,deanberris
2393038,25971,compiler-rt,2023-02-28 16:46:00,commit,2017-02-09 01:05:42-06:00,deanberris
2393621,25859,llvm-project,2023-02-28 16:46:00,commit,2017-01-02 22:30:21-06:00,deanberris
2394071,25859,llvm-project,2023-02-28 16:46:00,commit,2018-08-16 07:19:03-05:00,deanberris
2395192,25859,llvm-project,2023-02-28 16:46:00,commit,2018-01-24 18:41:58-06:00,an719
2395889,25859,llvm-project,2023-02-28 16:46:00,commit,2007-12-24 17:49:33-06:00,sipherhex
2399305,25859,llvm-project,2023-02-28 16:46:00,commit,2011-06-17 17:19:27-05:00,DougGregor
2401135,25859,llvm-project,2023-02-28 16:46:00,commit,2004-10-29 13:36:51-05:00,mbrukman
2402750,25859,llvm-project,2023-02-28 16:46:00,commit,2009-10-22 02:19:14-05:00,DougGregor
2420469,25859,llvm-project,2023-02-28 16:46:00,commit,2007-10-22 14:46:19-05:00,echeng8
2435128,25859,llvm-project,2023-02-28 16:46:00,commit,2014-06-28 10:56:08-05:00,atanasyan
2435543,25859,llvm-project,2023-02-28 16:46:00,commit,2008-02-28 17:29:57-06:00,echeng8
2450653,25859,llvm-project,2023-02-28 16:46:00,commit,2012-12-05 18:30:20-06:00,isanbard
2451259,25859,llvm-project,2023-02-28 16:46:00,commit,2012-05-13 05:00:58-05:00,isanbard
2452849,25859,llvm-project,2023-02-28 16:46:00,commit,2011-10-24 20:01:42-05:00,isanbard
2453106,25859,llvm-project,2023-02-28 16:46:00,commit,2011-07-28 16:25:33-05:00,isanbard
2454257,25859,llvm-project,2023-02-28 16:46:00,commit,2010-01-13 17:23:17-06:00,isanbard
2455451,25859,llvm-project,2023-02-28 16:46:00,commit,2013-02-22 15:12:51-06:00,isanbard
2458681,25859,llvm-project,2023-02-28 16:46:00,commit,2017-07-20 07:46:02-05:00,avt77
2458822,25859,llvm-project,2023-02-28 16:46:00,commit,2012-03-31 05:49:43-05:00,isanbard
2464558,25859,llvm-project,2023-02-28 16:46:00,commit,2012-08-29 18:52:55-05:00,stoklund
2465834,25859,llvm-project,2023-02-28 16:46:00,commit,2018-02-27 00:26:35-06:00,mstorsjo
2469450,25859,llvm-project,2023-02-28 16:46:00,commit,2011-05-01 02:23:20-05:00,chandlerc
2471064,25859,llvm-project,2023-02-28 16:46:00,commit,2014-04-24 06:05:20-05:00,chandlerc
2471861,25859,llvm-project,2023-02-28 16:46:00,commit,2018-10-03 13:18:50-05:00,RKSimon
2478046,25859,llvm-project,2023-02-28 16:46:00,commit,2013-05-14 19:47:46-05:00,egranata
2480386,25859,llvm-project,2023-02-28 16:46:00,commit,2019-03-01 01:59:17-06:00,rampitec
2482398,26069,Trilinos,2023-02-28 16:46:00,commit,2005-01-23 23:03:15-06:00,kevinelong
2483683,26069,Trilinos,2023-02-28 16:46:00,commit,2011-03-22 01:09:49-05:00,kevinelong
2483869,26069,Trilinos,2023-02-28 16:46:00,commit,2013-09-23 16:23:30-05:00,kevinelong
2491549,25859,llvm-project,2023-02-28 16:46:00,commit,2006-09-22 00:49:57-05:00,sampo3k
2509442,25859,llvm-project,2023-02-28 16:46:00,commit,2017-03-30 08:33:51-05:00,hyp
2516477,25859,llvm-project,2023-02-28 16:46:00,commit,2017-02-02 02:03:20-06:00,topperc
2525486,25975,swift-k,2023-02-28 16:46:00,commit,2007-01-30 15:18:23-06:00,benclifford
2533722,25859,llvm-project,2023-02-28 16:46:00,commit,2013-01-02 06:40:31-06:00,chisophugis
2536923,25859,llvm-project,2023-02-28 16:46:00,commit,2012-03-27 19:24:17-05:00,ahatanak
2539082,25859,llvm-project,2023-02-28 16:46:00,commit,2006-12-29 14:21:51-06:00,reid-spencer
2545002,25859,llvm-project,2023-02-28 16:46:00,commit,2012-01-11 02:41:08-06:00,chandlerc
2548243,25859,llvm-project,2023-02-28 16:46:00,commit,2008-10-27 17:11:01-05:00,ddunbar
2553691,25859,llvm-project,2023-02-28 16:46:00,commit,2008-02-04 17:06:48-06:00,echeng8
2563698,25859,llvm-project,2023-02-28 16:46:00,commit,2011-11-05 10:56:33-05:00,mrosier-qdt
2564452,25859,llvm-project,2023-02-28 16:46:00,commit,2012-09-03 15:37:01-05:00,mrosier-qdt
2577786,25859,llvm-project,2023-02-28 16:46:00,commit,2011-08-12 09:41:23-05:00,tkremenek
2581648,26069,Trilinos,2023-02-28 16:46:00,commit,2013-07-18 17:55:16-05:00,mhoemmen
2585242,25859,llvm-project,2023-02-28 16:46:00,commit,2007-08-10 16:29:05-05:00,sipherhex
2590095,25859,llvm-project,2023-02-28 16:46:00,commit,2019-04-13 23:20:38-05:00,topperc
2593354,26069,Trilinos,2023-02-28 16:46:00,commit,2016-01-12 04:26:25-06:00,mhoemmen
2595896,25859,llvm-project,2023-02-28 16:46:00,commit,2013-02-13 00:01:00-06:00,echristo
2596202,25859,llvm-project,2023-02-28 16:46:00,commit,2015-12-10 15:38:56-06:00,echristo
2599412,25859,llvm-project,2023-02-28 16:46:00,commit,2013-02-12 20:29:18-06:00,echristo
2600128,25859,llvm-project,2023-02-28 16:46:00,commit,2017-06-27 16:19:27-05:00,sbc100
2602723,25859,llvm-project,2023-02-28 16:46:00,commit,2016-09-28 23:01:43-05:00,jasonmolenda
2604289,25971,compiler-rt,2023-02-28 16:46:00,commit,2014-02-14 06:07:22-06:00,eugenis
2608857,26006,fastr,2023-02-28 16:46:00,commit,2018-04-19 07:51:34-05:00,steve-s
2611243,25971,compiler-rt,2023-02-28 16:46:00,commit,2012-01-19 07:37:31-06:00,eugenis
2615218,25859,llvm-project,2023-02-28 16:46:00,commit,2018-04-10 15:59:27-05:00,LebedevRI
2616407,25859,llvm-project,2023-02-28 16:46:00,commit,2013-10-29 14:48:47-05:00,eugenis
2622056,25859,llvm-project,2023-02-28 16:46:00,commit,2017-05-04 10:32:54-05:00,CaseyCarter
2625639,25859,llvm-project,2023-02-28 16:46:00,commit,2015-10-28 19:27:24-05:00,EugeneZelenko
2629256,25859,llvm-project,2023-02-28 16:46:00,commit,2016-02-11 18:38:46-06:00,rui314
2639505,25892,boinc,2023-02-28 16:46:00,commit,2013-11-09 09:17:15-06:00,romw
2639624,25859,llvm-project,2023-02-28 16:46:00,commit,2017-11-12 20:19:13-06:00,topperc
2644298,25859,llvm-project,2023-02-28 16:46:00,commit,2011-08-18 17:25:21-05:00,tkremenek
2645486,25859,llvm-project,2023-02-28 16:46:00,commit,2017-09-20 14:37:37-05:00,cameron314
2650951,25859,llvm-project,2023-02-28 16:46:00,commit,2016-08-01 15:31:50-05:00,kparzysz-quic
2651369,25892,boinc,2023-02-28 16:46:00,commit,2015-03-09 12:11:52-05:00,romw
2653492,25859,llvm-project,2023-02-28 16:46:00,commit,2017-12-31 20:35:43-06:00,faisalv
2665049,25859,llvm-project,2023-02-28 16:46:00,commit,2006-12-15 12:45:32-06:00,JimLaskey
2668332,25859,llvm-project,2023-02-28 16:46:00,commit,2011-01-24 18:03:45-06:00,akyrtzi
2670095,25859,llvm-project,2023-02-28 16:46:00,commit,2011-02-17 02:16:56-06:00,CunningBaldrick
2676180,25859,llvm-project,2023-02-28 16:46:00,commit,2018-11-29 11:32:51-06:00,MaskRay
2677830,26069,Trilinos,2023-02-28 16:46:00,commit,2008-06-25 17:01:22-05:00,hkthorn
2691064,25859,llvm-project,2023-02-28 16:46:00,commit,2019-03-13 02:06:10-05:00,jvesely
2694856,25859,llvm-project,2023-02-28 16:46:00,commit,2015-06-01 15:10:10-05:00,pcc
2701951,25859,llvm-project,2023-02-28 16:46:00,commit,2013-09-05 11:53:14-05:00,xen2
2706144,25859,llvm-project,2023-02-28 16:46:00,commit,2016-10-13 15:52:17-05:00,jlebar
2712214,25859,llvm-project,2023-02-28 16:46:00,commit,2017-06-07 20:26:14-05:00,pcc
2716324,25859,llvm-project,2023-02-28 16:46:00,commit,2016-04-13 03:33:41-05:00,bader
2716340,26006,fastr,2023-02-28 16:46:00,commit,2014-09-02 10:13:11-05:00,geropl
2716381,25859,llvm-project,2023-02-28 16:46:00,commit,2004-07-17 18:29:46-05:00,reid-spencer
2732691,25859,llvm-project,2023-02-28 16:46:00,commit,2016-06-14 15:42:05-05:00,vitalybuka
2733839,26069,Trilinos,2023-02-28 16:46:00,commit,2011-06-10 09:53:58-05:00,klnusbaum
2735657,26069,Trilinos,2023-02-28 16:46:00,commit,2019-01-08 14:12:38-06:00,bartlettroscoe
2737480,25859,llvm-project,2023-02-28 16:46:00,commit,2013-02-08 13:53:32-06:00,r4nt
2738335,25859,llvm-project,2023-02-28 16:46:00,commit,2013-09-20 12:51:00-05:00,rnk
2738842,25859,llvm-project,2023-02-28 16:46:00,commit,2013-10-11 16:10:11-05:00,rnk
2744681,26069,Trilinos,2023-02-28 16:46:00,commit,2015-08-28 14:57:52-05:00,csiefer2
2746674,25971,compiler-rt,2023-02-28 16:46:00,commit,2014-07-11 19:42:52-05:00,vonosmas
2753398,26069,Trilinos,2023-02-28 16:46:00,commit,2018-03-02 16:29:43-06:00,CamelliaDPG
2753690,25859,llvm-project,2023-02-28 16:46:00,commit,2015-04-27 14:37:53-05:00,Artem-B
2759534,25859,llvm-project,2023-02-28 16:46:00,commit,2018-05-04 14:25:09-05:00,geoffberry
2763167,26069,Trilinos,2023-02-28 16:46:00,commit,2014-07-17 14:26:06-05:00,bartlettroscoe
2768461,25859,llvm-project,2023-02-28 16:46:00,commit,2004-12-08 17:56:15-06:00,alkis
2769425,25859,llvm-project,2023-02-28 16:46:00,commit,2009-04-07 13:21:53-05:00,masteranca
2774285,25859,llvm-project,2023-02-28 16:46:00,commit,2014-06-16 19:38:40-05:00,zacharyturner000
2775199,25859,llvm-project,2023-02-28 16:46:00,commit,2016-06-29 17:38:59-05:00,sivachandra
2793170,25918,sage,2023-02-28 16:46:00,commit,2014-10-29 10:12:38-05:00,kcrisman
2799265,25918,sage,2023-02-28 16:46:00,commit,2018-09-04 03:11:39-05:00,kwankyu
2799283,26069,Trilinos,2023-02-28 16:46:00,commit,2012-11-28 11:45:05-06:00,dsunder
2801975,26069,Trilinos,2023-02-28 16:46:00,commit,2010-08-19 17:32:39-05:00,dsunder
2809012,26069,Trilinos,2023-02-28 16:46:00,commit,2013-06-26 13:04:33-05:00,hcedwar
2814166,25918,sage,2023-02-28 16:46:00,commit,2015-01-29 08:48:10-06:00,dkrenn
2817089,26069,Trilinos,2023-02-28 16:46:00,commit,2013-04-24 10:04:43-05:00,hcedwar
2820098,25859,llvm-project,2023-02-28 16:46:00,commit,2013-06-19 12:46:57-05:00,rui314
2822019,26069,Trilinos,2023-02-28 16:46:00,commit,2011-03-16 16:37:24-05:00,tscoffe
2826348,26069,Trilinos,2023-02-28 16:46:00,commit,2005-05-19 00:27:36-05:00,tscoffe
2830022,25859,llvm-project,2023-02-28 16:46:00,commit,2015-09-22 08:36:28-05:00,dsandersllvm
2833400,25859,llvm-project,2023-02-28 16:46:00,commit,2010-03-26 00:57:46-05:00,DougGregor
2835503,25859,llvm-project,2023-02-28 16:46:00,commit,2016-05-11 10:44:23-05:00,dsandersllvm
2838675,26069,Trilinos,2023-02-28 16:46:00,commit,2003-01-30 12:02:04-06:00,michaelbrewer
2839586,25859,llvm-project,2023-02-28 16:46:00,commit,2009-01-05 13:47:30-06:00,sunfishcode
2840344,25859,llvm-project,2023-02-28 16:46:00,commit,2015-02-04 13:14:35-06:00,ributzka
2846908,26069,Trilinos,2023-02-28 16:46:00,commit,2014-09-18 11:52:48-05:00,aprokop
2847200,26045,dealii,2023-02-28 16:46:00,commit,2018-08-08 02:56:08-05:00,masterleinad
2851811,26069,Trilinos,2023-02-28 16:46:00,commit,2013-11-18 15:08:21-06:00,jclause
2854773,25859,llvm-project,2023-02-28 16:46:00,commit,2018-10-30 08:49:15-05:00,krytarowski
2854976,25859,llvm-project,2023-02-28 16:46:00,commit,2019-06-19 09:59:14-05:00,mcinally
2856661,25859,llvm-project,2023-02-28 16:46:00,commit,2004-01-26 15:03:54-06:00,jtcriswell
2859028,25859,llvm-project,2023-02-28 16:46:00,commit,2003-07-22 14:13:20-05:00,jtcriswell
2865864,25874,pegasus,2023-02-28 16:46:00,commit,2019-08-07 10:58:42-05:00,rynge
2868376,25874,pegasus,2023-02-28 16:46:00,commit,2020-11-04 18:39:10-06:00,rynge
2870055,25874,pegasus,2023-02-28 16:46:00,commit,2014-02-05 18:46:19-06:00,vahi
2870325,25874,pegasus,2023-02-28 16:46:00,commit,2017-07-18 16:06:33-05:00,vahi
2871644,25874,pegasus,2023-02-28 16:46:00,commit,2015-04-22 18:09:33-05:00,vahi
2872220,25874,pegasus,2023-02-28 16:46:00,commit,2013-03-30 15:26:02-05:00,vahi
2876466,25874,pegasus,2023-02-28 16:46:00,commit,2019-07-03 18:19:03-05:00,vahi
2878818,25874,pegasus,2023-02-28 16:46:00,commit,2017-05-10 19:26:57-05:00,vahi
2878843,25874,pegasus,2023-02-28 16:46:00,commit,2015-08-05 16:18:01-05:00,vahi
2881181,25874,pegasus,2023-02-28 16:46:00,commit,2013-03-26 12:03:08-05:00,vahi
2881376,25874,pegasus,2023-02-28 16:46:00,commit,2007-12-17 14:59:14-06:00,vahi
2884634,25874,pegasus,2023-02-28 16:46:00,commit,2015-04-07 17:32:19-05:00,rafaelfsilva
2888467,25874,pegasus,2023-02-28 16:46:00,commit,2018-08-27 17:20:07-05:00,mayani
2892215,25874,pegasus,2023-02-28 16:46:00,commit,2012-01-19 18:34:07-06:00,mayani
2892620,25874,pegasus,2023-02-28 16:46:00,commit,2023-01-04 15:33:44-06:00,mayani
2907506,25874,pegasus,2023-02-28 16:46:00,commit,2011-08-15 14:33:07-05:00,fabiolsilva
2916964,26069,Trilinos,2023-02-28 16:46:00,commit,2017-08-21 17:56:23-05:00,ccober6
2925367,26069,Trilinos,2023-02-28 16:46:00,commit,2020-02-10 10:43:44-06:00,mayrmt
2935674,25919,airavata,2023-02-28 16:46:00,commit,2014-02-11 15:20:16-06:00,smarru
2966507,25919,airavata,2023-02-28 16:46:00,commit,2017-05-02 11:35:21-05:00,machristie
2968428,25919,airavata,2023-02-28 16:46:00,commit,2017-06-30 09:55:26-05:00,machristie
